ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35274353;2026-03-12;00:30:00;BRAZIL 1;Corinthians;Coritiba;1.04;110.0;1.46;26.0;1.41;1.47;3.1;5.4;1.07;110.0;1.01;15.5;1.57;1.64;7.2;8.4;3.95;4.3;1.13;1.17;2.56;2.76;1.3;1.34;10.0;12.5;1.08;1.11;3.2;3.5;1.4;1.46;1.75;1.86;2.16;2.34;1.28;1.32;4.1;4.6;1.1;1.12;9.4;11.0;2.2;2.36;1.73;1.84;10.5;14.0;17.5;20.0;9.8;65.0;11.0;330.0;6.0;6.8;8.2;9.4;21.0;30.0;10.5;170.0;7.4;8.6;9.2;10.5;22.0;28.0;10.5;160.0;13.0;15.5;17.0;19.5;9.2;48.0;11.0;230.0;10.5;12.0;11.0;1000.0;11.5;1000.0
35274491;2026-03-12;00:30:00;BRAZIL 1;Flamengo;Cruzeiro MG;3.0;110.0;1.4;1.5;1.01;1000.0;1.01;1000.0;1.09;110.0;1.01;110.0;1.5;1.54;7.8;8.6;4.4;4.8;1.13;1.15;2.8;3.0;1.26;1.3;11.5;15.5;1.07;1.08;3.65;4.1;1.33;1.38;1.92;1.96;2.04;2.08;1.34;1.38;3.65;3.9;1.13;1.15;7.6;8.8;2.08;2.26;1.8;1.93;8.0;14.5;20.0;28.0;14.0;70.0;14.5;350.0;6.8;7.4;9.0;10.0;22.0;32.0;14.0;140.0;7.4;8.2;9.4;10.0;25.0;28.0;14.0;160.0;12.0;13.5;8.8;17.0;12.5;42.0;14.0;220.0;8.2;9.2;4.9;210.0;5.0;1000.0
