ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35323158;2026-03-15;08:30:00;ITALY 1;Verona;Genoa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.45;3.5;2.5;2.52;3.15;3.2;0.0;0.0;0.0;0.0;0.0;0.0;8.2;9.2;1.12;1.14;2.74;2.86;1.54;1.58;1.6;1.62;2.62;2.72;1.21;1.23;5.4;5.8;1.07;1.08;13.5;15.5;2.12;2.16;1.87;1.88;8.2;9.2;7.0;8.0;12.0;15.5;32.0;48.0;8.8;9.8;6.6;7.0;11.0;13.0;29.0;38.0;19.0;24.0;13.5;16.0;20.0;25.0;9.6;65.0;9.8;80.0;44.0;60.0;10.0;95.0;10.5;220.0;9.8;75.0;8.8;40.0;11.0;1000.0
35324666;2026-03-15;10:00:00;SPAIN 1;Mallorca;Espanyol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.46;2.48;3.45;3.5;3.25;3.3;0.0;0.0;0.0;0.0;0.0;0.0;9.2;10.5;1.11;1.12;3.0;3.15;1.47;1.5;1.66;1.71;2.42;2.5;1.24;1.27;4.7;5.1;1.08;1.1;11.5;13.0;2.04;2.1;1.91;1.96;9.0;10.0;9.6;11.0;20.0;23.0;32.0;75.0;7.6;8.4;6.6;7.2;13.5;15.0;36.0;55.0;12.5;14.0;10.5;12.0;18.5;21.0;50.0;70.0;21.0;34.0;27.0;32.0;44.0;55.0;44.0;150.0;19.0;32.0;30.0;65.0;60.0;1000.0
35320096;2026-03-15;11:00:00;ENGLAND 1;Crystal Palace;Leeds;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.64;2.66;3.0;3.05;3.35;3.4;0.0;0.0;0.0;0.0;0.0;0.0;11.0;12.0;1.09;1.1;3.5;3.6;1.38;1.4;1.83;1.86;2.16;2.2;1.31;1.33;4.0;4.2;1.11;1.13;9.0;9.8;1.87;1.93;2.08;2.16;11.0;12.0;10.0;11.0;17.5;20.0;46.0;55.0;9.4;10.5;6.8;7.0;12.0;13.0;32.0;36.0;15.0;16.5;11.0;12.0;16.5;18.5;44.0;50.0;32.0;40.0;26.0;28.0;42.0;48.0;70.0;110.0;25.0;27.0;32.0;38.0;60.0;1000.0
35320055;2026-03-15;11:00:00;ENGLAND 1;Man Utd;Aston Villa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.78;1.79;4.7;4.8;4.3;4.4;0.0;0.0;0.0;0.0;0.0;0.0;18.5;21.0;1.05;1.06;4.9;5.2;1.24;1.26;2.32;2.36;1.73;1.75;1.52;1.55;2.82;2.94;1.21;1.23;5.5;5.8;1.73;1.77;2.3;2.36;19.0;20.0;18.0;20.0;32.0;40.0;38.0;110.0;9.8;10.5;9.0;9.6;17.0;18.5;48.0;55.0;11.0;12.0;9.4;9.8;17.0;18.0;48.0;55.0;17.5;19.0;15.0;16.0;26.0;27.0;55.0;80.0;8.2;8.8;44.0;55.0;60.0;1000.0
35320102;2026-03-15;11:00:00;ENGLAND 1;Nottm Forest;Fulham;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3;2.32;3.45;3.55;3.55;3.6;0.0;0.0;0.0;0.0;0.0;0.0;13.0;15.0;1.07;1.08;3.95;4.1;1.32;1.34;1.98;2.04;1.98;2.02;1.37;1.4;3.5;3.65;1.14;1.16;7.4;8.0;1.79;1.84;2.2;2.28;13.0;14.0;12.5;14.0;22.0;25.0;55.0;65.0;9.4;10.0;7.2;7.6;13.0;14.5;32.0;42.0;13.5;15.0;10.0;11.0;16.0;16.5;42.0;55.0;26.0;29.0;21.0;24.0;32.0;38.0;65.0;90.0;16.5;18.0;34.0;42.0;60.0;1000.0
35324618;2026-03-15;11:00:00;FRANCE 1;Strasbourg;Paris FC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.77;1.85;4.9;5.3;3.9;4.2;0.0;0.0;0.0;0.0;0.0;0.0;13.5;18.0;1.06;1.08;4.1;4.8;1.27;1.32;2.06;2.16;1.86;1.95;1.4;1.48;3.1;3.5;1.16;1.19;6.2;7.4;1.82;1.9;2.12;2.22;14.5;17.5;16.0;19.0;8.6;42.0;10.0;140.0;8.4;9.4;8.0;9.0;17.0;21.0;50.0;70.0;9.8;11.5;9.0;10.5;17.0;20.0;50.0;70.0;17.0;21.0;15.5;19.5;28.0;36.0;10.0;120.0;9.6;11.0;9.6;75.0;10.5;1000.0
35323161;2026-03-15;11:00:00;ITALY 1;Pisa;Cagliari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.74;2.78;3.1;3.2;3.1;3.15;0.0;0.0;0.0;0.0;0.0;0.0;8.2;9.4;1.12;1.14;2.78;2.88;1.53;1.57;1.58;1.61;2.64;2.74;1.21;1.23;5.4;5.8;1.06;1.08;13.5;15.5;2.12;2.18;1.85;1.9;8.6;9.0;8.4;9.0;16.5;19.5;40.0;65.0;7.6;8.6;6.4;6.8;13.0;15.0;38.0;50.0;14.0;16.5;12.0;14.0;19.5;23.0;55.0;75.0;38.0;46.0;32.0;40.0;50.0;70.0;46.0;1000.0;24.0;44.0;29.0;65.0;60.0;1000.0
35323390;2026-03-15;11:00:00;ITALY 1;Sassuolo;Bologna;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62;2.66;2.98;3.05;3.4;3.45;0.0;0.0;0.0;0.0;0.0;0.0;11.5;13.5;1.08;1.1;3.55;3.75;1.36;1.39;1.86;1.91;2.1;2.16;1.33;1.36;3.8;4.1;1.12;1.14;8.2;9.2;1.83;1.88;2.14;2.22;11.5;13.0;10.5;11.5;16.5;20.0;40.0;55.0;9.6;10.5;6.8;7.4;11.5;14.0;29.0;36.0;15.0;17.0;11.0;12.5;15.5;17.5;40.0;50.0;23.0;40.0;26.0;34.0;26.0;46.0;38.0;120.0;17.5;26.0;27.0;34.0;60.0;1000.0
35322618;2026-03-15;11:30:00;GERMANY 1;Werder Bremen;Mainz;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.32;2.4;3.2;3.4;3.65;3.75;0.0;0.0;0.0;0.0;0.0;0.0;15.5;21.0;1.05;1.07;4.3;4.8;1.26;1.3;2.18;2.26;1.8;1.84;1.45;1.5;2.98;3.25;1.17;1.2;6.0;7.0;1.67;1.73;2.38;2.5;15.5;18.5;13.0;15.5;20.0;32.0;28.0;1000.0;10.5;12.5;7.6;8.8;12.0;14.5;21.0;60.0;13.5;16.0;10.0;12.0;14.0;16.5;32.0;48.0;19.5;50.0;19.5;24.0;22.0;40.0;34.0;1000.0;13.5;16.5;19.0;48.0;55.0;1000.0
35324613;2026-03-15;12:15:00;SPAIN 1;Barcelona;Sevilla;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.31;1.32;10.0;11.0;6.8;7.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;55.0;1.02;1.03;8.4;9.4;1.12;1.14;3.45;3.75;1.37;1.4;2.0;2.08;1.93;2.0;1.44;1.49;3.05;3.3;1.73;1.79;2.28;2.36;26.0;46.0;27.0;55.0;38.0;110.0;55.0;360.0;13.5;15.5;15.0;17.5;30.0;40.0;42.0;130.0;10.0;11.5;10.0;11.5;20.0;26.0;36.0;90.0;10.5;12.0;11.5;13.0;20.0;27.0;55.0;95.0;3.25;3.45;38.0;100.0;55.0;1000.0
35351976;2026-03-15;12:30:00;PORTUGAL 1;AVS Futebol SAD;Santa Clara;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1;6.6;1.75;2.18;2.56;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.74;2.34;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35351020;2026-03-15;12:30:00;PORTUGAL 1;CD Nacional Funchal;Estoril Praia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.48;2.68;2.82;3.1;3.5;3.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.22;2.62;1.62;1.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35324637;2026-03-15;13:15:00;FRANCE 1;Le Havre;Lyon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.3;2.06;2.14;3.4;3.6;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.5;1.09;1.1;3.35;3.5;1.4;1.43;1.79;1.85;2.18;2.28;1.3;1.33;4.0;4.3;1.11;1.13;9.0;10.5;1.92;2.02;1.99;2.1;10.5;12.0;7.4;8.4;10.5;12.5;22.0;27.0;12.0;14.0;7.0;8.0;9.6;11.5;20.0;26.0;25.0;32.0;15.0;18.0;17.5;21.0;36.0;46.0;10.0;120.0;48.0;1000.0;9.8;1000.0;10.0;1000.0;50.0;75.0;16.0;20.0;10.5;1000.0
35324600;2026-03-15;13:15:00;FRANCE 1;Metz;Toulouse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2;4.5;2.02;2.08;3.4;3.55;0.0;0.0;0.0;0.0;0.0;0.0;10.0;12.5;1.09;1.11;3.15;3.4;1.42;1.47;1.74;1.82;2.22;2.36;1.28;1.31;4.3;4.6;1.1;1.12;9.6;11.0;1.97;2.06;1.94;2.04;10.0;11.5;7.2;8.0;10.5;12.0;19.0;26.0;11.5;13.5;7.0;8.0;9.6;11.0;21.0;25.0;9.4;32.0;15.5;18.0;18.0;21.0;10.0;46.0;11.5;130.0;10.5;65.0;11.0;75.0;12.0;170.0;11.5;100.0;17.0;19.5;13.0;1000.0
35320187;2026-03-15;13:30:00;ENGLAND 1;Liverpool;Tottenham;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.35;1.36;9.4;9.8;6.2;6.6;0.0;0.0;0.0;0.0;0.0;0.0;27.0;36.0;1.03;1.04;6.6;7.0;1.17;1.18;2.88;2.94;1.52;1.53;1.74;1.78;2.28;2.36;1.31;1.34;4.0;4.2;1.82;1.89;2.12;2.22;28.0;32.0;34.0;40.0;55.0;90.0;32.0;360.0;10.5;12.0;13.0;14.5;30.0;34.0;40.0;140.0;8.8;9.6;9.8;10.5;22.0;26.0;40.0;1000.0;11.0;12.0;12.0;13.0;26.0;28.0;40.0;110.0;4.2;4.4;42.0;140.0;21.0;1000.0
35323232;2026-03-15;13:30:00;GERMANY 1;Freiburg;Union Berlin;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;2.26;3.75;3.9;3.3;3.45;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.0;1.09;1.11;3.3;3.5;1.4;1.44;1.75;1.84;2.18;2.32;1.28;1.32;4.2;4.5;1.11;1.12;9.4;11.0;1.93;2.0;2.0;2.08;10.0;12.5;11.0;13.0;19.5;1000.0;34.0;1000.0;7.8;8.6;6.8;7.6;13.5;16.5;42.0;1000.0;11.5;14.0;9.8;11.5;17.5;21.0;48.0;1000.0;22.0;1000.0;22.0;28.0;26.0;1000.0;10.5;150.0;18.5;1000.0;29.0;1000.0;10.5;1000.0
35323155;2026-03-15;14:00:00;ITALY 1;Como;Roma;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.18;2.2;3.95;4.0;3.45;3.5;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.5;1.1;1.11;3.2;3.4;1.42;1.46;1.75;1.81;2.24;2.32;1.28;1.31;4.2;4.6;1.1;1.12;9.6;11.0;1.98;2.04;1.96;2.04;10.0;11.5;11.0;13.0;19.5;28.0;50.0;110.0;7.6;8.4;7.0;7.8;14.5;17.5;46.0;60.0;11.5;13.0;10.0;11.5;18.0;21.0;48.0;70.0;22.0;28.0;21.0;26.0;26.0;46.0;42.0;160.0;18.0;21.0;30.0;70.0;60.0;1000.0
35324596;2026-03-15;14:30:00;SPAIN 1;Betis;Celta Vigo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.26;2.28;3.6;3.7;3.45;3.55;0.0;0.0;0.0;0.0;0.0;0.0;12.5;15.5;1.07;1.09;3.8;3.95;1.33;1.36;1.93;1.99;2.02;2.08;1.36;1.39;3.6;3.8;1.13;1.15;7.6;8.8;1.81;1.85;2.18;2.22;12.5;14.5;12.0;14.0;21.0;26.0;50.0;70.0;9.2;10.5;7.0;7.8;13.0;15.5;29.0;44.0;12.5;15.0;10.0;11.5;15.5;18.0;42.0;55.0;18.5;30.0;21.0;25.0;30.0;40.0;65.0;120.0;16.5;18.5;34.0;50.0;11.0;1000.0
35354280;2026-03-15;15:00:00;PORTUGAL 1;Rio Ave;Club Football Estrela;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.28;2.46;3.25;3.6;3.3;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.95;2.04;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35324578;2026-03-15;15:30:00;GERMANY 1;Stuttgart;RB Leipzig;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.42;2.48;2.82;2.92;4.1;4.2;0.0;0.0;0.0;0.0;0.0;0.0;27.0;55.0;1.02;1.03;7.8;9.0;1.12;1.15;3.2;3.45;1.41;1.45;1.92;2.02;1.99;2.1;1.4;1.45;3.25;3.5;1.4;1.44;3.3;3.5;23.0;1000.0;17.0;1000.0;18.5;1000.0;26.0;1000.0;15.5;30.0;10.0;12.0;12.5;15.0;21.0;1000.0;20.0;32.0;11.5;14.0;11.5;15.5;20.0;1000.0;29.0;1000.0;16.5;1000.0;20.0;34.0;29.0;1000.0;8.0;9.4;10.0;12.0;10.5;1000.0
