ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35377163;2026-03-22;12:30:00;PORTUGAL 1;Estoril Praia;Rio Ave;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.77;1.89;1.06;800.0;1.03;950.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.15;110.0;1.01;15.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35352388;2026-03-22;13:15:00;FRANCE 1;Marseille;Lille;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;2.02;4.1;4.4;3.75;3.9;0.0;0.0;0.0;0.0;0.0;0.0;13.5;18.0;1.06;1.07;4.2;4.6;1.28;1.31;2.1;2.18;1.84;1.9;1.44;1.47;3.15;3.3;1.17;1.19;6.2;7.0;1.75;1.81;2.22;2.32;15.0;19.5;14.0;17.5;15.5;20.0;20.0;24.0;9.2;11.0;11.0;14.0;14.5;20.0;17.0;21.0;7.8;8.8;9.4;11.0;26.0;38.0;27.0;36.0;48.0;1000.0;7.2;1000.0;40.0;1000.0;7.4;100.0;10.5;13.0;34.0;50.0;8.0;0.0
35352386;2026-03-22;13:15:00;FRANCE 1;Paris FC;Le Havre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.08;2.12;4.3;4.6;3.3;3.45;0.0;0.0;0.0;0.0;0.0;0.0;10.0;11.0;1.1;1.11;3.3;3.45;1.41;1.43;1.8;1.82;2.22;2.26;1.3;1.33;4.0;4.4;1.11;1.12;9.2;10.5;1.92;1.98;2.02;2.1;10.5;11.5;12.5;14.5;17.0;20.0;21.0;27.0;7.6;8.4;11.5;14.5;16.0;18.0;20.0;25.0;6.8;7.6;9.6;11.0;23.0;32.0;34.0;44.0;10.5;140.0;55.0;75.0;48.0;65.0;10.5;110.0;16.5;18.5;55.0;80.0;11.5;0.0
35352385;2026-03-22;13:15:00;FRANCE 1;Rennes;Metz;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.38;1.4;9.2;10.5;5.4;5.8;0.0;0.0;0.0;0.0;0.0;0.0;17.0;26.0;1.04;1.05;5.4;5.9;1.2;1.23;2.52;2.64;1.61;1.66;1.61;1.66;2.52;2.64;1.25;1.28;4.6;5.0;1.94;2.0;2.0;2.08;20.0;28.0;8.4;38.0;20.0;26.0;10.5;12.5;9.2;11.0;8.0;9.2;29.0;38.0;12.0;15.0;11.0;13.5;9.6;11.0;50.0;95.0;25.0;36.0;9.4;140.0;9.4;130.0;9.6;160.0;10.5;1000.0;4.6;5.1;9.6;180.0;10.0;0.0
35349758;2026-03-22;13:30:00;GERMANY 1;St Pauli;Freiburg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.82;2.92;2.86;2.94;3.25;3.3;0.0;0.0;0.0;0.0;0.0;0.0;9.4;11.0;1.1;1.12;3.05;3.25;1.45;1.48;1.71;1.75;2.34;2.4;1.26;1.28;4.5;4.9;1.09;1.1;11.0;12.0;1.97;2.04;1.97;2.04;9.4;10.5;8.8;9.6;17.5;19.5;36.0;48.0;8.8;9.6;15.5;18.0;11.5;13.5;22.0;38.0;6.6;7.4;11.5;13.0;16.0;18.5;30.0;1000.0;14.0;160.0;42.0;60.0;22.0;38.0;42.0;50.0;23.0;40.0;23.0;42.0;15.0;0.0
35351204;2026-03-22;14:00:00;ITALY 1;Roma;Lecce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.54;1.55;8.4;8.8;4.2;4.4;0.0;0.0;0.0;0.0;0.0;0.0;11.0;12.5;1.08;1.1;3.4;3.6;1.39;1.42;1.81;1.86;2.16;2.24;1.3;1.33;4.0;4.3;1.11;1.13;8.8;10.0;2.36;2.44;1.69;1.74;11.0;12.5;17.0;22.0;21.0;32.0;11.5;13.0;6.4;7.0;7.0;7.8;21.0;34.0;16.0;19.0;8.8;10.0;10.0;11.0;32.0;75.0;44.0;60.0;13.5;270.0;13.0;170.0;13.0;180.0;14.5;1000.0;8.8;10.0;14.5;330.0;13.5;0.0
35351195;2026-03-22;14:30:00;SPAIN 1;Athletic Bilbao;Betis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.32;2.36;3.3;3.4;3.65;3.7;0.0;0.0;0.0;0.0;0.0;0.0;13.5;15.0;1.07;1.08;3.9;4.1;1.32;1.34;2.0;2.04;1.98;2.0;1.37;1.4;3.45;3.7;1.14;1.16;7.2;8.0;1.79;1.84;2.2;2.26;13.5;15.5;12.0;13.0;15.5;18.0;19.0;30.0;9.6;10.5;13.0;15.0;12.5;14.0;21.0;25.0;7.6;8.2;10.0;11.5;20.0;24.0;23.0;40.0;13.0;95.0;36.0;48.0;22.0;40.0;29.0;60.0;16.0;18.5;22.0;38.0;14.5;0.0
35377196;2026-03-22;15:00:00;PORTUGAL 1;Alverca;Sporting Lisbon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.5;1.34;1.37;5.6;6.2;0.0;0.0;0.0;0.0;0.0;0.0;15.0;26.0;1.04;1.07;4.7;5.4;1.23;1.28;2.2;2.42;1.71;1.83;1.51;1.58;2.74;2.98;1.2;1.25;5.0;6.0;2.12;2.5;1.66;1.9;19.0;23.0;7.8;9.2;23.0;38.0;8.8;510.0;7.2;36.0;8.4;120.0;8.8;12.0;8.6;220.0;9.8;13.5;7.4;46.0;6.6;8.2;8.4;170.0;8.6;210.0;30.0;44.0;11.5;17.5;9.2;11.5;8.6;300.0;4.3;5.5;9.0;0.0
35349760;2026-03-22;15:30:00;GERMANY 1;Augsburg;Stuttgart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.65;3.75;2.06;2.1;4.0;4.1;0.0;0.0;0.0;0.0;0.0;0.0;19.5;26.0;1.04;1.05;5.4;5.8;1.21;1.23;2.48;2.6;1.63;1.67;1.59;1.64;2.58;2.7;1.24;1.27;4.8;5.1;1.59;1.62;2.62;2.68;20.0;24.0;12.0;13.5;13.5;15.5;50.0;65.0;17.0;19.5;19.0;30.0;9.8;11.0;30.0;40.0;8.6;9.4;13.5;16.0;13.5;15.5;23.0;42.0;30.0;65.0;18.5;29.0;16.5;19.5;21.0;25.0;18.5;28.0;9.4;10.5;13.0;1000.0
35378432;2026-03-22;16:00:00;BRAZIL 1;Athletico-PR;Coritiba;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.65;2.28;4.0;5.9;2.56;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.07;1.81;2.22;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378437;2026-03-22;16:00:00;BRAZIL 1;Cruzeiro MG;Santos;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.74;1.94;4.4;5.9;3.65;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.88;1.99;2.0;2.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378435;2026-03-22;16:00:00;BRAZIL 1;Remo;Bahia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0;2.22;2.66;1.6;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.38;1.73;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378433;2026-03-22;16:00:00;BRAZIL 1;Vasco da Gama;Gremio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75;0.0;3.7;5.0;1.25;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.07;970.0;1.01;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35352464;2026-03-22;16:45:00;FRANCE 1;Nantes;Strasbourg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8;3.95;2.1;2.14;3.65;3.7;0.0;0.0;0.0;0.0;0.0;0.0;12.0;15.5;1.07;1.09;3.6;4.0;1.33;1.39;1.89;1.98;2.02;2.12;1.35;1.38;3.6;3.9;1.13;1.15;7.6;8.8;1.84;1.91;2.1;2.18;12.5;14.5;8.6;9.4;16.0;19.0;55.0;1000.0;11.5;14.5;7.8;29.0;9.8;11.5;36.0;1000.0;7.4;8.2;14.0;16.5;11.5;13.5;42.0;60.0;10.0;1000.0;32.0;42.0;19.5;25.0;20.0;28.0;40.0;55.0;14.5;18.0;10.5;0.0
35351129;2026-03-22;16:45:00;ITALY 1;Fiorentina;Inter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6;5.8;1.67;1.69;4.4;4.5;0.0;0.0;0.0;0.0;0.0;0.0;16.0;18.0;1.06;1.07;4.5;4.7;1.27;1.29;2.16;2.22;1.81;1.86;1.46;1.49;3.05;3.2;1.18;1.2;6.0;6.6;1.85;1.89;2.12;2.18;16.0;18.5;8.6;9.4;18.0;21.0;15.5;180.0;18.0;21.0;34.0;46.0;9.2;10.0;55.0;75.0;8.8;10.0;19.0;22.0;9.4;10.5;15.0;70.0;16.5;130.0;22.0;34.0;15.0;17.0;14.5;16.5;15.5;85.0;8.0;8.6;15.5;0.0
35339118;2026-03-22;17:00:00;SPAIN 1;Real Madrid;Atletico Madrid;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.04;3.8;3.9;4.1;4.2;0.0;0.0;0.0;0.0;0.0;0.0;19.0;26.0;1.04;1.05;5.4;5.8;1.21;1.23;2.46;2.54;1.65;1.68;1.59;1.63;2.6;2.7;1.24;1.27;4.8;5.2;1.62;1.65;2.54;2.62;20.0;22.0;17.0;19.0;14.5;16.0;21.0;24.0;12.0;13.5;13.5;15.0;14.0;16.5;16.5;18.0;8.6;9.4;10.0;11.0;27.0;32.0;19.0;32.0;50.0;65.0;38.0;46.0;23.0;38.0;55.0;70.0;8.8;9.6;26.0;30.0;90.0;1000.0
35377549;2026-03-22;17:30:00;PORTUGAL 1;Braga;Porto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.45;3.8;2.26;2.44;3.25;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.65;1.75;2.32;2.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378411;2026-03-22;18:30:00;BRAZIL 1;EC Vitoria Salvador;Mirassol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44;2.8;3.0;3.5;3.25;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.76;1.93;2.08;2.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378418;2026-03-22;18:30:00;BRAZIL 1;Internacional;Chapecoense;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;1.66;5.9;12.5;4.3;6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.99;2.46;1.68;2.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378434;2026-03-22;20:30:00;BRAZIL 1;Corinthians;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.01;4.2;1.01;2.44;1.02;3.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.78;2.28;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
