ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35323195;2026-03-16;16:45:00;ITALY 1;US Cremonese;Fiorentina;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3;4.5;1.99;2.02;3.65;3.7;0.0;0.0;0.0;0.0;0.0;0.0;12.5;15.5;1.07;1.09;3.75;3.95;1.34;1.37;1.93;1.96;2.04;2.08;1.35;1.38;3.65;3.8;1.13;1.15;7.8;8.4;1.86;1.92;2.08;2.18;12.5;14.0;8.2;9.0;11.0;12.0;20.0;24.0;13.5;15.5;7.4;8.0;9.6;11.0;18.5;22.0;26.0;32.0;15.5;18.5;17.0;19.0;30.0;40.0;55.0;110.0;42.0;60.0;48.0;65.0;38.0;120.0;30.0;65.0;12.5;15.0;14.0;1000.0
35320053;2026-03-16;17:00:00;ENGLAND 1;Brentford;Wolves;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.61;1.63;6.0;6.4;4.5;4.6;0.0;0.0;0.0;0.0;0.0;0.0;17.0;19.5;1.05;1.07;4.6;4.9;1.26;1.28;2.22;2.3;1.78;1.81;1.47;1.5;3.0;3.1;1.19;1.21;5.9;6.2;1.88;1.93;2.08;2.14;17.0;19.0;21.0;23.0;42.0;55.0;44.0;210.0;8.6;9.6;9.2;9.6;21.0;24.0;55.0;85.0;9.4;10.0;9.2;9.8;18.5;21.0;50.0;80.0;13.5;15.0;14.0;16.0;29.0;34.0;85.0;110.0;7.2;7.8;36.0;95.0;20.0;1000.0
35324624;2026-03-16;17:00:00;SPAIN 1;Rayo Vallecano;Levante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.76;1.78;5.4;5.6;3.95;4.1;0.0;0.0;0.0;0.0;0.0;0.0;12.5;14.0;1.07;1.09;3.75;3.9;1.34;1.37;1.92;1.99;2.02;2.1;1.35;1.38;3.65;3.85;1.13;1.15;7.8;8.4;1.97;2.04;1.98;2.04;12.5;14.5;15.5;17.5;30.0;44.0;16.0;180.0;7.6;8.2;7.8;8.8;19.0;22.0;34.0;80.0;9.2;10.0;9.4;10.0;18.5;21.0;36.0;1000.0;16.5;18.5;17.0;19.5;30.0;40.0;42.0;160.0;10.5;12.0;14.5;130.0;15.5;1000.0
35315337;2026-03-16;20:00:00;BRAZIL 1;Chapecoense;Gremio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;3.65;2.5;3.0;2.54;3.85;0.0;0.0;0.0;0.0;0.0;0.0;1.01;1000.0;1.01;110.0;1.03;3.9;1.35;110.0;1.23;1.94;2.06;5.3;1.23;1.41;3.4;5.3;1.08;1.14;3.4;21.0;1.01;110.0;1.01;110.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.03;1000.0;1.01;1000.0;1.01;1000.0;1.03;1000.0
