ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35377559;2026-03-21;12:30:00;PORTUGAL 1;Moreirense;Arouca;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.48;2.7;3.05;3.35;3.15;3.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75;1.9;2.1;2.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35352380;2026-03-21;13:00:00;FRANCE 1;Toulouse;Lorient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.08;4.7;5.0;3.2;3.35;0.0;0.0;0.0;0.0;0.0;0.0;9.4;12.5;1.1;1.11;3.25;3.5;1.4;1.44;1.76;1.84;2.2;2.32;1.29;1.33;4.0;4.5;1.1;1.12;9.2;11.0;1.9;2.0;2.0;2.1;10.0;11.0;13.0;15.5;29.0;38.0;8.2;140.0;7.2;8.4;6.6;7.4;16.5;24.0;55.0;75.0;11.0;14.5;9.4;11.0;16.5;20.0;65.0;85.0;20.0;29.0;19.5;25.0;34.0;50.0;8.2;150.0;15.5;21.0;60.0;110.0;8.0;1000.0
35351122;2026-03-21;14:00:00;ITALY 1;AC Milan;Torino;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.41;1.43;9.4;10.5;5.1;5.4;0.0;0.0;0.0;0.0;0.0;0.0;15.5;18.0;1.06;1.07;4.2;4.5;1.29;1.32;2.1;2.18;1.86;1.9;1.42;1.46;3.2;3.35;1.17;1.19;6.4;7.0;2.18;2.26;1.79;1.85;16.0;18.0;18.0;28.0;34.0;90.0;17.5;1000.0;7.2;7.8;10.5;11.5;30.0;36.0;16.0;210.0;7.4;7.8;9.4;10.5;21.0;30.0;15.5;1000.0;10.0;11.5;14.0;16.0;26.0;42.0;16.5;220.0;6.2;6.8;16.5;320.0;17.5;1000.0
35338087;2026-03-21;14:30:00;ENGLAND 1;Everton;Chelsea;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;3.6;2.18;2.22;3.75;3.8;0.0;0.0;0.0;0.0;0.0;0.0;15.0;17.0;1.06;1.07;4.3;4.5;1.29;1.3;2.12;2.16;1.86;1.89;1.43;1.46;3.2;3.35;1.16;1.18;6.4;7.0;1.73;1.79;2.28;2.36;14.5;16.5;10.0;11.0;13.0;14.5;25.0;27.0;13.5;15.0;7.8;8.2;10.0;10.5;19.5;22.0;17.5;24.0;13.5;14.5;15.5;17.0;30.0;34.0;55.0;65.0;23.0;40.0;40.0;46.0;65.0;90.0;32.0;38.0;14.0;15.0;30.0;1000.0
35349759;2026-03-21;14:30:00;GERMANY 1;Dortmund;Hamburger SV;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.44;1.45;8.2;8.8;5.2;5.5;0.0;0.0;0.0;0.0;0.0;0.0;22.0;36.0;1.03;1.05;6.2;6.6;1.18;1.19;2.66;2.78;1.57;1.6;1.66;1.71;2.42;2.52;1.28;1.3;4.3;4.6;1.82;1.88;2.14;2.22;18.5;29.0;28.0;36.0;60.0;80.0;12.5;280.0;10.5;12.0;10.5;12.5;19.0;50.0;38.0;130.0;9.0;10.0;9.4;10.5;19.5;23.0;36.0;90.0;11.0;13.0;12.0;14.0;19.5;32.0;38.0;120.0;4.8;5.1;38.0;1000.0;13.0;1000.0
35351201;2026-03-21;14:30:00;SPAIN 1;Levante;Oviedo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3;2.34;3.45;3.6;3.4;3.5;0.0;0.0;0.0;0.0;0.0;0.0;10.5;12.5;1.09;1.11;3.25;3.45;1.41;1.44;1.79;1.82;2.22;2.26;1.29;1.32;4.1;4.5;1.1;1.12;9.6;11.0;1.94;2.0;2.0;2.08;10.5;12.0;10.5;12.0;21.0;24.0;30.0;80.0;8.0;8.8;7.0;7.6;13.5;15.0;40.0;48.0;12.5;14.5;10.0;11.5;17.5;19.5;32.0;70.0;28.0;34.0;24.0;28.0;38.0;46.0;13.5;140.0;21.0;25.0;27.0;65.0;14.0;1000.0
35351198;2026-03-21;14:30:00;SPAIN 1;Osasuna;Girona;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.26;2.28;3.55;3.65;3.55;3.6;0.0;0.0;0.0;0.0;0.0;0.0;12.5;14.0;1.08;1.09;3.8;3.95;1.34;1.36;1.93;2.0;2.0;2.08;1.36;1.39;3.6;3.8;1.13;1.16;7.6;8.4;1.82;1.87;2.16;2.22;12.5;14.5;12.0;13.5;21.0;26.0;55.0;70.0;9.0;10.5;7.2;7.8;13.5;15.5;36.0;48.0;12.0;14.5;10.0;11.5;15.5;18.0;42.0;55.0;24.0;29.0;20.0;24.0;24.0;40.0;11.5;110.0;15.5;18.0;32.0;46.0;12.5;1000.0
35352462;2026-03-21;15:00:00;FRANCE 1;Auxerre;Brest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.42;2.5;3.3;3.5;3.25;3.4;0.0;0.0;0.0;0.0;0.0;0.0;9.6;11.0;1.1;1.12;3.1;3.25;1.44;1.48;1.71;1.76;2.32;2.42;1.26;1.29;4.5;4.8;1.09;1.11;10.0;11.5;1.95;2.04;1.96;2.06;9.6;11.0;9.6;11.0;20.0;26.0;8.4;75.0;7.8;8.8;6.8;7.6;13.0;16.5;40.0;55.0;13.0;17.0;10.5;12.0;17.5;21.0;50.0;70.0;30.0;40.0;7.4;32.0;42.0;60.0;9.0;1000.0;22.0;32.0;8.4;65.0;9.2;1000.0
35374096;2026-03-21;15:00:00;PORTUGAL 1;Benfica;Guimaraes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.31;1.33;11.5;13.5;5.8;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;2.6;1.62;1.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35376456;2026-03-21;15:00:00;PORTUGAL 1;Santa Clara;Gil Vicente;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;2.92;2.94;3.15;3.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.48;1.59;2.7;3.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378420;2026-03-21;16:00:00;BRAZIL 1;Red Bull Bragantino;Botafogo FR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.32;2.42;3.65;4.3;1.7;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.94;2.06;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35351182;2026-03-21;16:45:00;ITALY 1;Juventus;Sassuolo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.37;1.39;10.5;11.0;5.4;5.7;0.0;0.0;0.0;0.0;0.0;0.0;17.5;20.0;1.05;1.06;4.7;5.0;1.25;1.28;2.26;2.34;1.75;1.79;1.5;1.53;2.9;3.05;1.2;1.22;5.6;6.0;2.16;2.22;1.82;1.87;17.5;21.0;20.0;34.0;36.0;110.0;14.5;1000.0;8.0;8.6;11.0;12.5;32.0;40.0;15.0;220.0;7.4;8.0;9.8;11.0;25.0;32.0;44.0;150.0;9.6;11.0;13.5;15.5;34.0;44.0;15.0;210.0;5.2;5.6;15.0;310.0;14.5;1000.0
35338091;2026-03-21;17:00:00;ENGLAND 1;Leeds;Brentford;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.56;2.58;3.0;3.05;3.55;3.6;0.0;0.0;0.0;0.0;0.0;0.0;14.0;16.0;1.06;1.08;4.1;4.3;1.3;1.32;2.04;2.08;1.93;1.95;1.4;1.42;3.35;3.5;1.15;1.17;7.0;7.6;1.73;1.79;2.28;2.38;14.0;15.5;11.5;12.5;18.5;21.0;40.0;50.0;10.5;11.5;7.2;7.6;11.5;13.0;26.0;34.0;15.5;17.5;11.0;12.0;15.5;16.5;36.0;42.0;32.0;38.0;23.0;27.0;32.0;38.0;65.0;80.0;19.0;21.0;24.0;28.0;22.0;750.0
35352387;2026-03-21;17:00:00;FRANCE 1;Nice;Paris St-G;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.2;9.2;1.39;1.42;5.6;6.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;55.0;1.02;1.04;6.8;11.0;1.12;1.17;2.74;3.4;1.41;1.57;1.81;1.99;2.0;2.24;1.36;1.43;3.3;3.8;1.68;1.77;2.3;2.46;6.8;44.0;12.0;15.0;10.0;12.0;12.0;16.5;6.8;50.0;12.5;15.0;9.6;11.5;11.5;16.5;6.4;100.0;22.0;38.0;17.5;26.0;18.5;32.0;6.6;1000.0;6.6;120.0;6.4;90.0;6.4;95.0;6.4;100.0;3.85;4.2;6.8;1000.0
35351197;2026-03-21;17:00:00;SPAIN 1;Sevilla;Valencia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.36;2.42;3.55;3.75;3.2;3.3;0.0;0.0;0.0;0.0;0.0;0.0;8.8;9.8;1.11;1.13;2.96;3.05;1.49;1.52;1.64;1.7;2.44;2.54;1.23;1.26;4.9;5.3;1.08;1.1;12.0;13.0;2.08;2.14;1.88;1.93;8.8;9.8;9.6;11.0;20.0;24.0;60.0;80.0;7.4;8.2;6.6;7.2;14.0;16.0;44.0;60.0;12.0;13.5;11.0;12.5;19.0;22.0;55.0;75.0;29.0;36.0;26.0;32.0;44.0;60.0;12.5;180.0;25.0;30.0;50.0;75.0;13.5;1000.0
35376435;2026-03-21;17:30:00;PORTUGAL 1;Tondela;AVS Futebol SAD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.91;2.04;4.5;5.0;3.5;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.9;2.1;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378430;2026-03-21;18:30:00;BRAZIL 1;Fluminense;Atletico MG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.76;1.95;4.1;5.8;3.6;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.77;2.0;2.0;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35378408;2026-03-21;21:00:00;BRAZIL 1;Sao Paulo;SE Palmeiras;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;3.65;2.54;3.6;2.68;3.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;2.04;1.96;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
