ID_Evento;Date;Time;League;Home;Away;Odd_Under05_HT_Back;Odd_Under05_HT_Lay;Odd_Over05_HT_Back;Odd_Over05_HT_Lay;Odd_Under15_HT_Back;Odd_Under15_HT_Lay;Odd_Over15_HT_Back;Odd_Over15_HT_Lay;Odd_Under25_HT_Back;Odd_Under25_HT_Lay;Odd_Over25_HT_Back;Odd_Over25_HT_Lay;Odd_H_Back;Odd_H_Lay;Odd_A_Back;Odd_A_Lay;Odd_D_Back;Odd_D_Lay;Odd_1X_Back;Odd_1X_Lay;Odd_X2_Back;Odd_X2_Lay;Odd_12_Back;Odd_12_Lay;Odd_Under05_FT_Back;Odd_Under05_FT_Lay;Odd_Over05_FT_Back;Odd_Over05_FT_Lay;Odd_Under15_FT_Back;Odd_Under15_FT_Lay;Odd_Over15_FT_Back;Odd_Over15_FT_Lay;Odd_Under25_FT_Back;Odd_Under25_FT_Lay;Odd_Over25_FT_Back;Odd_Over25_FT_Lay;Odd_Under35_FT_Back;Odd_Under35_FT_Lay;Odd_Over35_FT_Back;Odd_Over35_FT_Lay;Odd_Under45_FT_Back;Odd_Under45_FT_Lay;Odd_Over45_FT_Back;Odd_Over45_FT_Lay;Odd_BTTS_Yes_Back;Odd_BTTS_Yes_Lay;Odd_BTTS_No_Back;Odd_BTTS_No_Lay;Odd_CS_0x0_Back;Odd_CS_0x0_Lay;Odd_CS_0x1_Back;Odd_CS_0x1_Lay;Odd_CS_0x2_Back;Odd_CS_0x2_Lay;Odd_CS_0x3_Back;Odd_CS_0x3_Lay;Odd_CS_1x0_Back;Odd_CS_1x0_Lay;Odd_CS_1x1_Back;Odd_CS_1x1_Lay;Odd_CS_1x2_Back;Odd_CS_1x2_Lay;Odd_CS_1x3_Back;Odd_CS_1x3_Lay;Odd_CS_2x0_Back;Odd_CS_2x0_Lay;Odd_CS_2x1_Back;Odd_CS_2x1_Lay;Odd_CS_2x2_Back;Odd_CS_2x2_Lay;Odd_CS_2x3_Back;Odd_CS_2x3_Lay;Odd_CS_3x0_Back;Odd_CS_3x0_Lay;Odd_CS_3x1_Back;Odd_CS_3x1_Lay;Odd_CS_3x2_Back;Odd_CS_3x2_Lay;Odd_CS_3x3_Back;Odd_CS_3x3_Lay;Odd_CS_Goleada_H_Back;Odd_CS_Goleada_H_Lay;Odd_CS_Goleada_A_Back;Odd_CS_Goleada_A_Lay;Odd_CS_Goleada_D_Back;Odd_CS_Goleada_D_Lay
35323196;2026-03-14;14:00:00;ITALY 1;Napoli;Lecce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.37;1.39;11.5;12.5;5.2;5.3;0.0;0.0;0.0;0.0;0.0;0.0;11.0;12.5;1.08;1.1;3.2;3.35;1.42;1.46;1.76;1.81;2.24;2.32;1.28;1.31;4.3;4.6;1.1;1.12;9.8;10.5;2.82;2.94;1.52;1.55;11.0;12.5;22.0;29.0;38.0;140.0;55.0;1000.0;5.3;5.8;11.0;12.5;27.0;55.0;50.0;1000.0;5.9;6.6;11.0;12.0;38.0;48.0;55.0;330.0;9.6;10.5;17.0;19.5;55.0;70.0;95.0;1000.0;7.8;8.6;60.0;1000.0;65.0;1000.0
35320049;2026-03-14;14:30:00;ENGLAND 1;Arsenal;Everton;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.39;1.4;10.5;11.5;5.2;5.4;0.0;0.0;0.0;0.0;0.0;0.0;14.0;16.0;1.06;1.08;4.0;4.2;1.32;1.33;2.0;2.06;1.94;1.99;1.38;1.41;3.45;3.6;1.15;1.16;7.2;7.6;2.34;2.42;1.7;1.74;14.5;15.5;24.0;29.0;55.0;100.0;110.0;900.0;6.8;7.4;10.5;12.0;34.0;40.0;60.0;260.0;6.8;7.4;10.0;10.5;29.0;34.0;46.0;1000.0;9.8;11.0;15.0;16.5;40.0;48.0;50.0;260.0;6.4;6.8;110.0;1000.0;180.0;1000.0
35320056;2026-03-14;14:30:00;ENGLAND 1;Chelsea;Newcastle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.86;1.88;4.1;4.3;4.3;4.4;0.0;0.0;0.0;0.0;0.0;0.0;24.0;26.0;1.04;1.05;6.2;6.6;1.18;1.19;2.78;2.84;1.54;1.56;1.7;1.74;2.36;2.44;1.29;1.31;4.2;4.4;1.56;1.59;2.68;2.78;24.0;28.0;21.0;24.0;30.0;36.0;55.0;85.0;12.5;14.0;9.6;10.5;16.0;17.0;34.0;40.0;13.5;15.0;10.0;10.5;14.5;15.5;36.0;42.0;19.5;22.0;15.0;16.5;22.0;25.0;46.0;55.0;7.2;7.6;26.0;29.0;55.0;1000.0
35322539;2026-03-14;14:30:00;GERMANY 1;Hamburger SV;FC Koln;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.26;2.3;3.5;3.6;3.6;3.7;0.0;0.0;0.0;0.0;0.0;0.0;15.0;18.0;1.06;1.07;4.3;4.6;1.27;1.31;2.1;2.18;1.85;1.91;1.44;1.48;3.1;3.3;1.17;1.19;6.2;7.0;1.71;1.76;2.32;2.4;15.0;17.0;13.0;15.5;21.0;26.0;30.0;65.0;10.5;12.0;7.6;8.0;13.0;15.0;23.0;40.0;13.5;15.0;10.0;11.5;14.5;16.0;26.0;46.0;23.0;29.0;19.0;23.0;28.0;36.0;55.0;80.0;13.5;15.0;26.0;36.0;55.0;1000.0
35324610;2026-03-14;14:30:00;SPAIN 1;Oviedo;Valencia;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.94;3.1;2.72;2.82;3.25;3.3;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;1.11;1.13;2.94;3.05;1.48;1.52;1.64;1.68;2.42;2.56;1.23;1.25;4.9;5.3;1.07;1.1;12.0;14.0;2.06;2.12;1.9;1.95;9.0;9.8;8.2;9.0;14.5;16.5;38.0;48.0;8.6;9.4;6.6;7.2;11.5;13.0;28.0;38.0;16.0;18.5;12.0;14.0;19.0;22.0;48.0;60.0;44.0;55.0;34.0;42.0;46.0;65.0;46.0;1000.0;38.0;50.0;23.0;42.0;60.0;1000.0
35324609;2026-03-14;15:00:00;FRANCE 1;Angers;Nice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.25;3.4;2.44;2.54;3.3;3.45;0.0;0.0;0.0;0.0;0.0;0.0;11.0;12.5;1.09;1.1;3.45;3.65;1.38;1.41;1.83;1.89;2.12;2.2;1.32;1.34;3.9;4.2;1.11;1.13;8.6;9.4;1.85;1.91;2.1;2.18;11.0;12.5;8.8;9.6;14.0;16.0;9.0;36.0;10.5;12.0;6.8;7.4;10.5;12.0;21.0;34.0;19.5;23.0;12.5;14.5;16.0;18.5;10.0;55.0;10.0;60.0;9.4;42.0;10.0;55.0;11.0;130.0;9.4;42.0;21.0;29.0;11.0;1000.0
35323193;2026-03-14;16:45:00;ITALY 1;Udinese;Juventus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.8;7.2;1.59;1.61;4.3;4.4;0.0;0.0;0.0;0.0;0.0;0.0;13.0;14.5;1.07;1.09;3.7;3.9;1.35;1.38;1.92;1.97;2.04;2.08;1.35;1.38;3.65;3.85;1.13;1.15;7.8;8.6;2.1;2.16;1.86;1.91;13.0;14.5;7.0;7.6;7.8;8.6;13.0;14.5;18.0;21.0;8.6;9.4;9.4;10.5;15.5;18.0;27.0;60.0;20.0;27.0;20.0;25.0;36.0;42.0;46.0;260.0;38.0;120.0;40.0;120.0;46.0;180.0;44.0;190.0;9.0;9.6;60.0;1000.0
35319997;2026-03-14;17:00:00;ENGLAND 1;West Ham;Man City;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.2;1.73;1.74;4.4;4.6;0.0;0.0;0.0;0.0;0.0;0.0;22.0;26.0;1.04;1.05;6.0;6.4;1.19;1.2;2.7;2.78;1.56;1.59;1.68;1.72;2.4;2.48;1.29;1.31;4.3;4.5;1.59;1.63;2.6;2.68;23.0;27.0;11.5;12.5;12.0;13.5;17.5;19.0;22.0;25.0;9.8;10.5;9.4;10.0;14.5;16.0;25.0;48.0;17.5;19.5;15.0;16.0;21.0;24.0;44.0;1000.0;42.0;55.0;36.0;48.0;50.0;65.0;24.0;40.0;6.6;7.0;55.0;1000.0
35324598;2026-03-14;17:00:00;SPAIN 1;Real Madrid;Elche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.29;1.3;11.0;12.0;7.2;7.4;0.0;0.0;0.0;0.0;0.0;0.0;27.0;55.0;1.02;1.04;6.8;7.6;1.15;1.17;3.05;3.25;1.45;1.49;1.81;1.87;2.16;2.24;1.35;1.39;3.6;3.8;1.93;1.94;2.06;2.08;23.0;38.0;38.0;130.0;40.0;990.0;55.0;1000.0;10.5;12.0;14.0;16.5;24.0;50.0;44.0;990.0;8.8;9.8;9.6;11.0;21.0;28.0;40.0;990.0;10.0;11.0;12.0;13.5;25.0;30.0;42.0;990.0;3.6;3.8;44.0;990.0;60.0;1000.0
35324604;2026-03-14;17:05:00;FRANCE 1;Monaco;Brest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.69;1.74;5.1;5.5;4.2;4.5;0.0;0.0;0.0;0.0;0.0;0.0;17.5;25.0;1.05;1.06;4.5;5.6;1.21;1.28;2.34;2.44;1.69;1.74;1.5;1.63;2.6;2.98;1.2;1.24;5.2;5.9;1.73;1.79;2.28;2.36;18.5;22.0;18.5;23.0;36.0;46.0;10.0;1000.0;9.6;11.0;9.0;10.5;17.0;22.0;9.4;65.0;10.0;12.5;9.2;10.5;16.0;19.0;48.0;65.0;15.5;17.5;14.5;17.5;23.0;32.0;60.0;1000.0;7.4;8.2;9.2;1000.0;10.0;1000.0
35315249;2026-03-14;18:30:00;BRAZIL 1;EC Vitoria Salvador;Atletico MG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62;3.2;2.84;3.55;2.46;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.99;2.0;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35315475;2026-03-14;20:30:00;BRAZIL 1;Botafogo FR;Flamengo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.65;5.3;1.23;2.36;2.58;950.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;1.96;2.04;5.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
